百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,可以换1000京东E卡或者1000元话费 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,1000积分可以换1000京东e 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,ultra这价还行 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,1000积分可以干嘛 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,有1000积分就不错  没有就算了 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,耳机也行啊，官方送吗？ 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,送耳机不送积分 
百亿补贴： SAMSUNG 三星 Galaxy S20+ 5G智能手机 12GB+128GB,还有1000积分吗？有就值，没有就预约k30至尊顶配乐 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,买了，然后1400出了 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,把动态壁纸关了 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,我用着感觉还好啊，挺正常的 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,别估计了，双十一能有6加128就不错了 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,765带不动miui12，经常会卡，还是开60hz的，不知道是系统原因还是芯片，开120hz几乎就不能用 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,就加400，k30u不香？ 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,1299就买，红米note4x还能坚持 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,屁话，每个整点过去40分钟还有 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,加300买至尊不好吗，别说难买1999货最多 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,50根本抢不到 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,MIUI12以后动画很舒适。凑合凑合预算一般随便入喽。 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,618之前用券1706左右 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,买了台二手256的 1550 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,用北京券8+256不到1800 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,我也是，转寄，818的时候 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,不能内存卡，128有点小了 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,用了北京消费券1800入手8+256的 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,2299PDD抢购入手，然后前几天1000+回收，加送的回收券一起1500+，准备加钱上至尊版512，不过两场都没抢到…… 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,挖孔太XX 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,一般吧……这 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,6 128的最低1299 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,好吧，走神了，这个就是8+128…醉了 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,感觉最好上8+256，不然也得找个8的…会更耐打 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,618
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,1800左右 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,对对对，刚刚看到还有。 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,嗯算是中低档比较那能打的了。打算买给我妈，毕竟我自己的预算才是k30pro。。。 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,现在也是1999啊，还能用全品券 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,plus会员福利金1200-50 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,全品类-50是什么卷？ 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,前两天京东正常1999呀，8256的 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,而且还是5g版的，估计还得再等等 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,明年双11吧 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,哪里实体店，这么厉害 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,前两天，实体店2099入手8+256 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,1299买8+128？双十一估计都买不到。 
22点开始、京东PLUS会员： Redmi 红米 K30 5G版 智能手机 8GB+128GB 全网通 花影惊鸿,1299就买 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,天机820跑分42万 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,就是没有天机820强 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,LCD还是OLED啊 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这家店会不会有翻新机？ 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,我选择再等等，毕竟我妈不急 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这个手机真的很划算了～ 双11买两台 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,"这个是5G,那个是4G。 "
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,商品代码多少 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,不值得，k30比k20提升不大 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,加六七百？你给钱？ 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,京东k30那款价格与这个一样 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这家店靠谱嘛 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,你拿765和1000比怕是欺负人了吧，1500的价位的哪有上天矶1000的 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,4500的，还可以 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,店保没用，碎屏保也要注意什么类型的 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,红米10x 5g好缺点是少了nfc和价格高 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这个和天机820的10x哪个更好 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,续航怎么样 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,765和发哥1000差距太大了，屏幕也是提升巨大，还真不如等等党或者加钱上k30u 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,苏宁同价格买了一个月了 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB, 除了发热其他确实不错 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,1299的30挺好 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,没人回答这个店铺靠不靠谱吗 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,请问京东第三方1389送一年店保加半年碎屏好一点还是这个 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,1349刚买的到货，765G比天矶720/800都要强，红外nfc都有，比较不错的手机 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,前两个月 1361买的。。。。 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,我k20 6+128值得换这个吗 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这家发货慢，隔离小米品牌店同价 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,手机也太多了把，我都不知道买哪一个了 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,1249做朋友~~~ 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,之前1339 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这家店铺靠谱吗 
百亿补贴： Redmi 红米 K30i 5G智能手机 6GB+128GB,这价格，蛮好的. 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,曲面屏两边绿正常，顶部红才是忍不了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,这个屏幕有1080p的ppi确实是有点低的，但也是正常水平，除非2K否则就只能把屏幕缩小 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,难得有小见见的活动，自用不错，黄牛的话赚不了的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,水军无疑。 恶心的存在 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,别人都说屏幕不怎么样就你说很好，特地看了看你的历史有点像水军，所有小米爆料都点值，虽然我用的也是小米， 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,太厚了。。。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我从不在网络上重拳出击，我只用行动证明，16号晚上雷总直播间抢的5999透明，现在用了一段时间感觉挺好 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,难怪红米k30至尊版抢断货了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,故意引战，你这是坏！ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,屏幕太差太差，绿 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,作为小米1就买了两台的伪米粉说两句！！我去实体店仔细看了三次了，屏幕观感太差了，发绿明显，明显不通透，还没隔壁的小米10屏幕观感好，苏宁定了两次都退了，白白亏了100定金！！！！这个至尊版屏幕啥玩意啊，你其他配置堆得再好，我每天看的是屏幕啊，想不偏色，只有端正坐姿，完全直视屏幕，不信你们看看那些数码博主，收了多少钱，有几个敢发声说屏幕不行的。小米10pro的拍照也是渣，下不去手，卡顿明显！！！ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,小米续航很一般呀 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,确实这个屏幕感官太差了，准备退了。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,你确定视频清晰度没问题？我妈用的就mate10，跟我的10U一比问我为什么我的那么清楚 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,你这个观点我很赞同。
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我一直觉得小米的定价就是普通机1299，
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,旗舰2099，鬼科技2799的水平。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,期待小米10T 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,涨价了，等双十一看看 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,10倍很稳 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,哥们 发个贴多少钱？ 发帖前先了解下100x变焦和2x变焦是什么吧， 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,其实用途不一样，顶级拍照手机5倍10倍是为了拍清楚也能拍清楚的，而上百倍纯粹就是为了看得见 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,1080P，OLED，这个尺寸都差不多这样的PPI。想要更高的，怕是只有一加8 Pro，Find X2 Pro，三星S和Note的大杯了。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,感谢米粉对华为的支持 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,用5倍，10倍就可以了，120倍本身就是噱头，数码变焦别家的也好不到到哪里去。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,别人是反讽，哈哈 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,没建行光大信用卡，只能默默看着各位值友上了。一不小心就节约了好几大钱块人民币 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,来晚了，没有建行信用卡选项。不然建行公务卡正好派上用场 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,买不起拜拜了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,哈哈？？？两倍吗？真敢说 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,去哪里领钱 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,难道就没有人觉得屏幕不清楚吗？尤其是看视频的时候，感觉还不如我三年前的mate10清晰。这是啥原因，是我不习惯，还是屏幕的所谓ppi低？求懂的讲讲呗 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,建行信用卡怎么做到的？一直到支付成功了都没看到… 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,数字变焦的，现在没法指望能如何如何了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,6000元的小米手机已经筛选掉一大部分粉丝群了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,毕竟先有华为后有天，莱卡后摄赛神仙，emmc都能优化成ufs，照片优化小意思 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,可能吗哈哈？ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,没用过就有，用过了就没了，应该 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,没谁说过120能用啊，
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,。5倍10倍还是可以的。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,拍照还是感觉糊。 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,价格不错，值得入手 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,是个假粉丝 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,正好劝退不然直痒痒 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,华为的不渣，100倍比小米两倍还清楚 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,哪家的数码变焦放最大不渣？ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,买小米的旗舰机的根本不是图配置的，不买的就别瞎操心了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,京东当天收货 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我上次买的  昨天到了 东莞 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,买过了还有没有建行-200 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,有道理，这种倍数是用来看的，不是用来拍的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,等发货等了五天都没动静果断退了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,我的50倍都用不到，最多用到20倍 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,雷布斯：这TM绝对是来捣乱的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,现在只有12了，相当于变相涨价了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,多谢指导！ 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,还是用得到的 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,1999见 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,想买顶配，我又嫌贵 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,现在只有12期免息了 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,24期免息，再减200 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,不管120还是别家100都很渣 都不过是噱头  真正拍照也用不到这个焦段 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,120倍拍照也就是个噱头，照片渣的要命 
小米10 至尊纪念版 5G智能手机 12GB+256GB 陶瓷黑,提交订单后，支付时手动去选建行信用卡，就可以了，现在光大卡减100，招行减50，还有减150的，相比来说都是12期免息，建行减200 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,拍照挺差的 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,k30 5g是686反正。。不是586，i降了一点摄像头 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,不对，貌似是至尊版换了IMX682，K30 5G版还是IMX686吧，这个没啥好纠结的，影响不大 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,哦，好像是换了682，就少了个啥多帧HDR和4K 60帧啥的，一般人很难用到，差别不大 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,OV就是豪威，也是出镜头的，成像不如索尼。听闻很多机主说是用的OV 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,OV啥意思  我问小米商城说是索尼4800 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,我是ⅰ 1599
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,8-128 用着还行 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,等买了k30u  就把k30 5G卖了 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,是686 586才是4800w 应该是换了682把好像 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,先有小米后有天，不买小米是
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,就这
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,765G还是去抢K30U吧 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,"i的相机是OV的4800W，K30是索尼的IMX586,6400W "
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,这个i的区别在哪里？ 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,我感觉摄像头区别没那么大，日常用够用 
百亿补贴： Redmi 红米 K30i 5G智能手机 8GB+128GB,没有I一定买 
Apple 苹果 iPhone 11 智能手机 64GB,为啥5G用不上 
Apple 苹果 iPhone 11 智能手机 64GB, 4G套餐白嫖5G网络不香吗？ 
Apple 苹果 iPhone 11 智能手机 64GB,不至于吧，现在小区连电梯里都有了，我是电信5g。 
Apple 苹果 iPhone 11 智能手机 64GB,4399以下的128啥时候才能上来 
Apple 苹果 iPhone 11 智能手机 64GB,前几天钟汉良专场3878已到手，还行。 
Apple 苹果 iPhone 11 智能手机 64GB,可以了，如果可以抢到的话。 
Apple 苹果 iPhone 11 智能手机 64GB,你家是西藏挨着印度那块地吗？ 
Apple 苹果 iPhone 11 智能手机 64GB,不是信号实在太差就给爸妈买了 
Apple 苹果 iPhone 11 智能手机 64GB,12电池缩水了 
Apple 苹果 iPhone 11 智能手机 64GB,该链接已失效？ 
Apple 苹果 iPhone 11 智能手机 64GB,这款还真未必，新的5g估计两年用不上 
Apple 苹果 iPhone 11 智能手机 64GB,49年入国军？ 
Apple 苹果 iPhone 11 智能手机 64GB,6月买的128g才降了20 
Apple 苹果 iPhone 11 智能手机 64GB,又是这家 上次买了。4天了不发货 估计砍单了 建议大家不要入坑 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,不是偏黄，是明显偏绿！！！！你知道我这里的小米专卖店都怎么掩盖至尊版的缺点么，故意把隔壁小米10Pro设置成护眼模式，这样一般人就没法对比了，我真是醉了。 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,对的，随便换个角度，那叫一个绿啊 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,严重同意，作为值得买的小股东我也说两句，屏幕真是瞎了这台手机！！！ 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,作为小米1就买了两台的伪米粉说两句！！我去实体店仔细看了三次了，屏幕观感太差了，发绿明显，明显不通透，还没隔壁的小米10屏幕观感好，苏宁定了两次都退了，白白亏了100定金！！！！这个至尊版屏幕啥玩意啊，你其他配置堆得再好，我每天看的是屏幕啊，想不偏色，只有端正坐姿，完全直视屏幕，不信你们看看那些数码博主，收了多少钱，有几个敢发声说屏幕不行的。小米10pro的拍照也是渣，下不去手，卡顿明显!!!!! 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,激活了还能退？ 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,握持角度稍微不那么端正，那个屏幕偏色就稀里糊涂。今天才从两家小米体验店回来。本来昨天抢到了透明版的优先购买资格。体验过后，实力劝退。还有那拉跨的装配工艺。前中后明显的三段，每一段中间的缝隙明显到有点剌手了。都不说个三星比，就是和oppo比，那个装配工艺都被按在地上摩擦。 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,很遗憾，正常使用看你怎么界定。如果你说坐的笔挺，把手机端着和眼镜持平成接垂直视角算正常使用的话。那么大部分我们使用手机的姿势都不是正常使用。今天特意跑了两家小米体验店。还是那个结论，拉跨。我站着握持手机，只要稍微偷懒把手摆低一点，俯视角度大一点，那个偏色就惨不忍睹。 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,我的有一个坏点换货了 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,不追求拍照的可以考虑三星s20+，还送buds+耳机，多多那6099 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,现在还真不知道买什么手机 都很贵但都有缺憾 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,这款手机除了超大超重以外没别的毛病。我用了三天受不了了退了。 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,跟p40pro的屏幕差远了 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,原价有什么好推的 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,昨天看完果断放弃 跟华为屏幕有的一比 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,不喜欢挖孔屏，不喜欢曲面屏，售价还那么高 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,这个屏幕相对于也手头的10pro   色准和平均亮度，可视角度差点。色准表现为偏黄，评论亮度不均表现为不通透，灰蒙蒙感觉。可视角度表现为边缘偏去色严重 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,可视角度不行，正常使用时还可以。 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,看评测视频 感觉是发黄是吧 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,原价5999，怎么折后还是5999 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,本来苏宁24分期买的，然后发现两个坏点，退货了 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,这个屏幕。。嗯。。自己去实体店看吧。。 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,想买的建议去实体店先看看 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,没人关心这个手机了。你看什么 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,别再推了都
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,了！！ 
MI 小米10 至尊纪念版 5G智能手机 透明版 12GB 256GB,为什么没人评论，我是来看评论的 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,上一款三星手机是40和旋的。 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,拼多多的售后很差，商家可以不鸟拼多多，因为拼多多没有自营，换货可以换半个多月，是在02112345介入才提速。买电子数码产品要小心。 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,我他么7999买多大s20+ 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,这价格我选11 pro max 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,三星全球限量第一。。。 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,三星不可能授权杜比视界的，人家自己成立个联盟，跟杜比叫板。 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,pdd，永远滴神 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,华为倒了三星都不会倒 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,我也想换三丧啊，奈何手里的手机不炸。 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,S20u0 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,我一直以为三星倒闭了，居然还没有 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,送蓝牙耳机吗 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,618 7599上车还送buds+ 坚挺啊 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,现在还有人买三星啊 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,双11，6599，就下叉 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,n20u和s20u~~谁好呀~！？ 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,这个价格可以买港版N20U 
百亿补贴： SAMSUNG 三星 Galaxy S20 Ultra 5G智能手机 12GB+256GB,降了三千了 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,限量一台，到现在也没卖出去 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,哈哈，砸手机里了吧 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,下单送直升机还是很值的 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,阿联酋迪拜 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,东子开着直升机亲自送货么？ 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,小米应该把他收购了 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,你不买我不买，明天还能涨100 
VERTU 纬图 SIGNATURE系列 眼镜蛇限量版 高端商务手机 移动联通2G 黑金色,东哥烂手里了 
